78577671	77922321
78577671	96403467
77922321	96403467
78577671	77922321
77922321	96403467
78577671	77922321
77922321	96403467
78577671	77922321
77922321	96403467
96403467	77922321
96403467	78577671
77922321	78577671
77922321	96403467
96403467	77922321
77922321	78577671
96403467	77922321
96403467	78577671
77922321	78577671   
78577671	77922321
77922321	96403467
77922321	96403467
77922321	96403467
104267794	100270091
77922321	96403467
77922321	78577671
78577671	96403467
104267794	100270091
104267794	100270091
77922321	78577671
104267794	100270091
77922321	78577671
77922321	96403467
104267794	100270091
77922321	96403467
77922321	78577671
104267794	100270091
77922321	96403467
78577671	96403467
77922321	78577671
99352582	94306336
77922321	78577671
77922321	96403467
99352582	94306336
78577671	96403467
104267794	100270091
90636301	99352582
90636301	94306336
99352582	75104275
99352582	94306336
104267794	100270091
75104275	94306336
99352582	75104275
99352582	94306336
94306336	75104275
90636301	94306336
99352582	94306336
78577671	96403467
94306336	75104275
104267794	100270091
90636301	94306336
99352582	94306336
78577671	96403467
104267794	100270091
99352582	94306336
104267794	100270091
90636301	75104275
90636301	94306336
82378761	74973193
99352582	94306336
104267794	100270091
90636301	74973193
90636301	82378761
90636301	94306336
82378761	74973193
99352582	94306336
104267794	100270091
74973193	75104275
82378761	74973193
74317832	100270091
74317832	104267794
104267794	100270091
90636301	99352582
82378761	74973193
99352582	94306336
74317832	104267794
104267794	100270091
90636301	75104275
90636301	99352582
90636301	94306336
82378761	74973193
99352582	104267794
74317832	104267794
104267794	100270091
75104275	100270091
90636301	99352582
82378761	74973193
99352582	100270091
99352582	104267794
78577671	96403467
104267794	100270091
90636301	75104275
90636301	94306336
82378761	74973193
99352582	100270091
99352582	94306336
104267794	100270091
104267794	94306336
86376468	100335639
90636301	99352582
90636301	94306336
82378761	74973193
99352582	94306336
78577671	96403467
94306336	104267794
104267794	100270091
86376468	100335639
82378761	74973193
99352582	94306336
78577671	96403467
104267794	100270091
82378761	74973193
99352582	94306336
78577671	96403467
104267794	100270091
104267794	100335639
100335639	100270091
86376468	104267794
82378761	74973193
104267794	100270091
104267794	100335639
100335639	100270091
86376468	100270091
86376468	100335639
86376468	104267794
82378761	74973193
78577671	96403467
104267794	100270091
104267794	100335639
100270091	100335639
82378761	74973193
74317832	100335639
